"country_id","region_id","subregion_id","date","today_confirmed","today_deaths","today_recovered","today_open_case","today_new_confirmed","today_new_deaths","today_new_recovered","today_new_open_case","yesterday_confirmed","yesterday_deaths","yesterday_recovered","yesterday_open_case"
north_macedonia,north_macedonia,north_macedonia,"2020-03-06",3,0,0,0,2,0,0,0,1,0,0,0
congo_(kinshasa),congo_(kinshasa),congo_(kinshasa),"2020-02-29",0,0,0,0,0,0,0,0,0,0,0,0
congo_(kinshasa),congo_(kinshasa),congo_(kinshasa),"2020-03-01",0,0,0,0,0,0,0,0,0,0,0,0
congo_(kinshasa),congo_(kinshasa),congo_(kinshasa),"2020-03-02",0,0,0,0,0,0,0,0,0,0,0,0
congo_(kinshasa),congo_(kinshasa),congo_(kinshasa),"2020-03-03",0,0,0,0,0,0,0,0,0,0,0,0
congo_(kinshasa),congo_(kinshasa),congo_(kinshasa),"2020-03-04",0,0,0,0,0,0,0,0,0,0,0,0
congo_(kinshasa),congo_(kinshasa),congo_(kinshasa),"2020-03-05",0,0,0,0,0,0,0,0,0,0,0,0
congo_(kinshasa),congo_(kinshasa),congo_(kinshasa),"2020-03-06",0,0,0,0,0,0,0,0,0,0,0,0
papua_new_guinea,papua_new_guinea,papua_new_guinea,"2020-02-29",0,0,0,0,0,0,0,0,0,0,0,0
papua_new_guinea,papua_new_guinea,papua_new_guinea,"2020-03-01",0,0,0,0,0,0,0,0,0,0,0,0
papua_new_guinea,papua_new_guinea,papua_new_guinea,"2020-03-02",0,0,0,0,0,0,0,0,0,0,0,0
papua_new_guinea,papua_new_guinea,papua_new_guinea,"2020-03-03",0,0,0,0,0,0,0,0,0,0,0,0
papua_new_guinea,papua_new_guinea,papua_new_guinea,"2020-03-04",0,0,0,0,0,0,0,0,0,0,0,0
papua_new_guinea,papua_new_guinea,papua_new_guinea,"2020-03-05",0,0,0,0,0,0,0,0,0,0,0,0
papua_new_guinea,papua_new_guinea,papua_new_guinea,"2020-03-06",0,0,0,0,0,0,0,0,0,0,0,0
equatorial_guinea,equatorial_guinea,equatorial_guinea,"2020-02-29",0,0,0,0,0,0,0,0,0,0,0,0
equatorial_guinea,equatorial_guinea,equatorial_guinea,"2020-03-01",0,0,0,0,0,0,0,0,0,0,0,0
equatorial_guinea,equatorial_guinea,equatorial_guinea,"2020-03-02",0,0,0,0,0,0,0,0,0,0,0,0
equatorial_guinea,equatorial_guinea,equatorial_guinea,"2020-03-03",0,0,0,0,0,0,0,0,0,0,0,0
equatorial_guinea,equatorial_guinea,equatorial_guinea,"2020-03-04",0,0,0,0,0,0,0,0,0,0,0,0
equatorial_guinea,equatorial_guinea,equatorial_guinea,"2020-03-05",0,0,0,0,0,0,0,0,0,0,0,0
equatorial_guinea,equatorial_guinea,equatorial_guinea,"2020-03-06",0,0,0,0,0,0,0,0,0,0,0,0
dominican_republic,dominican_republic,dominican_republic,"2020-02-29",0,0,0,0,0,0,0,0,0,0,0,0
dominican_republic,dominican_republic,dominican_republic,"2020-03-01",1,0,0,0,1,0,0,0,0,0,0,0
dominican_republic,dominican_republic,dominican_republic,"2020-03-02",1,0,0,0,0,0,0,0,1,0,0,0
dominican_republic,dominican_republic,dominican_republic,"2020-03-03",1,0,0,0,0,0,0,0,1,0,0,0
dominican_republic,dominican_republic,dominican_republic,"2020-03-04",1,0,0,0,0,0,0,0,1,0,0,0
dominican_republic,dominican_republic,dominican_republic,"2020-03-05",1,0,0,0,0,0,0,0,1,0,0,0
dominican_republic,dominican_republic,dominican_republic,"2020-03-06",2,0,0,0,1,0,0,0,1,0,0,0
antigua_and_barbuda,antigua_and_barbuda,antigua_and_barbuda,"2020-02-29",0,0,0,0,0,0,0,0,0,0,0,0
antigua_and_barbuda,antigua_and_barbuda,antigua_and_barbuda,"2020-03-01",0,0,0,0,0,0,0,0,0,0,0,0
antigua_and_barbuda,antigua_and_barbuda,antigua_and_barbuda,"2020-03-02",0,0,0,0,0,0,0,0,0,0,0,0
antigua_and_barbuda,antigua_and_barbuda,antigua_and_barbuda,"2020-03-03",0,0,0,0,0,0,0,0,0,0,0,0
antigua_and_barbuda,antigua_and_barbuda,antigua_and_barbuda,"2020-03-04",0,0,0,0,0,0,0,0,0,0,0,0
antigua_and_barbuda,antigua_and_barbuda,antigua_and_barbuda,"2020-03-05",0,0,0,0,0,0,0,0,0,0,0,0
antigua_and_barbuda,antigua_and_barbuda,antigua_and_barbuda,"2020-03-06",0,0,0,0,0,0,0,0,0,0,0,0
congo_(brazzaville),congo_(brazzaville),congo_(brazzaville),"2020-02-29",0,0,0,0,0,0,0,0,0,0,0,0
congo_(brazzaville),congo_(brazzaville),congo_(brazzaville),"2020-03-01",0,0,0,0,0,0,0,0,0,0,0,0
congo_(brazzaville),congo_(brazzaville),congo_(brazzaville),"2020-03-02",0,0,0,0,0,0,0,0,0,0,0,0
congo_(brazzaville),congo_(brazzaville),congo_(brazzaville),"2020-03-03",0,0,0,0,0,0,0,0,0,0,0,0
congo_(brazzaville),congo_(brazzaville),congo_(brazzaville),"2020-03-04",0,0,0,0,0,0,0,0,0,0,0,0
congo_(brazzaville),congo_(brazzaville),congo_(brazzaville),"2020-03-05",0,0,0,0,0,0,0,0,0,0,0,0
congo_(brazzaville),congo_(brazzaville),congo_(brazzaville),"2020-03-06",0,0,0,0,0,0,0,0,0,0,0,0
trinidad_and_tobago,trinidad_and_tobago,trinidad_and_tobago,"2020-02-29",0,0,0,0,0,0,0,0,0,0,0,0
trinidad_and_tobago,trinidad_and_tobago,trinidad_and_tobago,"2020-03-01",0,0,0,0,0,0,0,0,0,0,0,0
trinidad_and_tobago,trinidad_and_tobago,trinidad_and_tobago,"2020-03-02",0,0,0,0,0,0,0,0,0,0,0,0
trinidad_and_tobago,trinidad_and_tobago,trinidad_and_tobago,"2020-03-03",0,0,0,0,0,0,0,0,0,0,0,0
trinidad_and_tobago,trinidad_and_tobago,trinidad_and_tobago,"2020-03-04",0,0,0,0,0,0,0,0,0,0,0,0
trinidad_and_tobago,trinidad_and_tobago,trinidad_and_tobago,"2020-03-05",0,0,0,0,0,0,0,0,0,0,0,0
trinidad_and_tobago,trinidad_and_tobago,trinidad_and_tobago,"2020-03-06",0,0,0,0,0,0,0,0,0,0,0,0
united_arab_emirates,united_arab_emirates,united_arab_emirates,"2020-02-29",21,0,5,0,2,0,0,0,19,0,5,0
united_arab_emirates,united_arab_emirates,united_arab_emirates,"2020-03-01",21,0,5,0,0,0,0,0,21,0,5,0
united_arab_emirates,united_arab_emirates,united_arab_emirates,"2020-03-02",21,0,5,0,0,0,0,0,21,0,5,0
united_arab_emirates,united_arab_emirates,united_arab_emirates,"2020-03-03",27,0,5,0,6,0,0,0,21,0,5,0
united_arab_emirates,united_arab_emirates,united_arab_emirates,"2020-03-04",27,0,5,0,0,0,0,0,27,0,5,0
united_arab_emirates,united_arab_emirates,united_arab_emirates,"2020-03-05",29,0,5,0,2,0,0,0,27,0,5,0
united_arab_emirates,united_arab_emirates,united_arab_emirates,"2020-03-06",29,0,5,0,0,0,0,0,29,0,5,0
saint_kitts_and_nevis,saint_kitts_and_nevis,saint_kitts_and_nevis,"2020-02-29",0,0,0,0,0,0,0,0,0,0,0,0
saint_kitts_and_nevis,saint_kitts_and_nevis,saint_kitts_and_nevis,"2020-03-01",0,0,0,0,0,0,0,0,0,0,0,0
saint_kitts_and_nevis,saint_kitts_and_nevis,saint_kitts_and_nevis,"2020-03-02",0,0,0,0,0,0,0,0,0,0,0,0
saint_kitts_and_nevis,saint_kitts_and_nevis,saint_kitts_and_nevis,"2020-03-03",0,0,0,0,0,0,0,0,0,0,0,0
saint_kitts_and_nevis,saint_kitts_and_nevis,saint_kitts_and_nevis,"2020-03-04",0,0,0,0,0,0,0,0,0,0,0,0
saint_kitts_and_nevis,saint_kitts_and_nevis,saint_kitts_and_nevis,"2020-03-05",0,0,0,0,0,0,0,0,0,0,0,0
saint_kitts_and_nevis,saint_kitts_and_nevis,saint_kitts_and_nevis,"2020-03-06",0,0,0,0,0,0,0,0,0,0,0,0
bosnia_and_herzegovina,bosnia_and_herzegovina,bosnia_and_herzegovina,"2020-02-29",0,0,0,0,0,0,0,0,0,0,0,0
bosnia_and_herzegovina,bosnia_and_herzegovina,bosnia_and_herzegovina,"2020-03-01",0,0,0,0,0,0,0,0,0,0,0,0
bosnia_and_herzegovina,bosnia_and_herzegovina,bosnia_and_herzegovina,"2020-03-02",0,0,0,0,0,0,0,0,0,0,0,0
bosnia_and_herzegovina,bosnia_and_herzegovina,bosnia_and_herzegovina,"2020-03-03",0,0,0,0,0,0,0,0,0,0,0,0
bosnia_and_herzegovina,bosnia_and_herzegovina,bosnia_and_herzegovina,"2020-03-04",0,0,0,0,0,0,0,0,0,0,0,0
bosnia_and_herzegovina,bosnia_and_herzegovina,bosnia_and_herzegovina,"2020-03-05",2,0,0,0,2,0,0,0,0,0,0,0
bosnia_and_herzegovina,bosnia_and_herzegovina,bosnia_and_herzegovina,"2020-03-06",2,0,0,0,0,0,0,0,2,0,0,0
central_african_republic,central_african_republic,central_african_republic,"2020-02-29",0,0,0,0,0,0,0,0,0,0,0,0
central_african_republic,central_african_republic,central_african_republic,"2020-03-01",0,0,0,0,0,0,0,0,0,0,0,0
central_african_republic,central_african_republic,central_african_republic,"2020-03-02",0,0,0,0,0,0,0,0,0,0,0,0
central_african_republic,central_african_republic,central_african_republic,"2020-03-03",0,0,0,0,0,0,0,0,0,0,0,0
central_african_republic,central_african_republic,central_african_republic,"2020-03-04",0,0,0,0,0,0,0,0,0,0,0,0
central_african_republic,central_african_republic,central_african_republic,"2020-03-05",0,0,0,0,0,0,0,0,0,0,0,0
central_african_republic,central_african_republic,central_african_republic,"2020-03-06",0,0,0,0,0,0,0,0,0,0,0,0
saint_vincent_and_the_grenadines,saint_vincent_and_the_grenadines,saint_vincent_and_the_grenadines,"2020-02-29",0,0,0,0,0,0,0,0,0,0,0,0
saint_vincent_and_the_grenadines,saint_vincent_and_the_grenadines,saint_vincent_and_the_grenadines,"2020-03-01",0,0,0,0,0,0,0,0,0,0,0,0
saint_vincent_and_the_grenadines,saint_vincent_and_the_grenadines,saint_vincent_and_the_grenadines,"2020-03-02",0,0,0,0,0,0,0,0,0,0,0,0
saint_vincent_and_the_grenadines,saint_vincent_and_the_grenadines,saint_vincent_and_the_grenadines,"2020-03-03",0,0,0,0,0,0,0,0,0,0,0,0
saint_vincent_and_the_grenadines,saint_vincent_and_the_grenadines,saint_vincent_and_the_grenadines,"2020-03-04",0,0,0,0,0,0,0,0,0,0,0,0
saint_vincent_and_the_grenadines,saint_vincent_and_the_grenadines,saint_vincent_and_the_grenadines,"2020-03-05",0,0,0,0,0,0,0,0,0,0,0,0
saint_vincent_and_the_grenadines,saint_vincent_and_the_grenadines,saint_vincent_and_the_grenadines,"2020-03-06",0,0,0,0,0,0,0,0,0,0,0,0
chad,chad,chad,"2020-03-07",0,0,0,0,0,0,0,0,0,0,0,0
chad,chad,chad,"2020-03-08",0,0,0,0,0,0,0,0,0,0,0,0
chad,chad,chad,"2020-03-09",0,0,0,0,0,0,0,0,0,0,0,0
chad,chad,chad,"2020-03-10",0,0,0,0,0,0,0,0,0,0,0,0
chad,chad,chad,"2020-03-11",0,0,0,0,0,0,0,0,0,0,0,0
chad,chad,chad,"2020-03-12",0,0,0,0,0,0,0,0,0,0,0,0
chad,chad,chad,"2020-03-13",0,0,0,0,0,0,0,0,0,0,0,0
cuba,cuba,cuba,"2020-03-07",0,0,0,0,0,0,0,0,0,0,0,0
cuba,cuba,cuba,"2020-03-08",0,0,0,0,0,0,0,0,0,0,0,0
cuba,cuba,cuba,"2020-03-09",0,0,0,0,0,0,0,0,0,0,0,0
cuba,cuba,cuba,"2020-03-10",0,0,0,0,0,0,0,0,0,0,0,0
cuba,cuba,cuba,"2020-03-11",0,0,0,0,0,0,0,0,0,0,0,0
cuba,cuba,cuba,"2020-03-12",3,0,0,0,3,0,0,0,0,0,0,0
cuba,cuba,cuba,"2020-03-13",4,0,0,0,1,0,0,0,3,0,0,0
fiji,fiji,fiji,"2020-03-07",0,0,0,0,0,0,0,0,0,0,0,0
fiji,fiji,fiji,"2020-03-08",0,0,0,0,0,0,0,0,0,0,0,0
fiji,fiji,fiji,"2020-03-09",0,0,0,0,0,0,0,0,0,0,0,0
fiji,fiji,fiji,"2020-03-10",0,0,0,0,0,0,0,0,0,0,0,0
fiji,fiji,fiji,"2020-03-11",0,0,0,0,0,0,0,0,0,0,0,0
fiji,fiji,fiji,"2020-03-12",0,0,0,0,0,0,0,0,0,0,0,0
fiji,fiji,fiji,"2020-03-13",0,0,0,0,0,0,0,0,0,0,0,0
iran,iran,iran,"2020-03-07",5823,145,1669,0,1076,21,756,0,4747,124,913,0
iran,iran,iran,"2020-03-08",6566,194,2134,0,743,49,465,0,5823,145,1669,0
iran,iran,iran,"2020-03-09",7161,237,2394,0,595,43,260,0,6566,194,2134,0
iran,iran,iran,"2020-03-10",8042,291,2731,0,881,54,337,0,7161,237,2394,0
iran,iran,iran,"2020-03-11",9000,354,2959,0,958,63,228,0,8042,291,2731,0
iran,iran,iran,"2020-03-12",10075,429,2959,0,1075,75,0,0,9000,354,2959,0
iran,iran,iran,"2020-03-13",11364,514,2959,0,1289,85,0,0,10075,429,2959,0
iraq,iraq,iraq,"2020-03-07",54,4,0,0,14,1,0,0,40,3,0,0
iraq,iraq,iraq,"2020-03-08",60,6,0,0,6,2,0,0,54,4,0,0
iraq,iraq,iraq,"2020-03-09",60,6,3,0,0,0,3,0,60,6,0,0
iraq,iraq,iraq,"2020-03-10",71,7,3,0,11,1,0,0,60,6,3,0
iraq,iraq,iraq,"2020-03-11",71,7,15,0,0,0,12,0,71,7,3,0
iraq,iraq,iraq,"2020-03-12",71,8,15,0,0,1,0,0,71,7,15,0
iraq,iraq,iraq,"2020-03-13",101,9,24,0,30,1,9,0,71,8,15,0
laos,laos,laos,"2020-03-07",0,0,0,0,0,0,0,0,0,0,0,0
laos,laos,laos,"2020-03-08",0,0,0,0,0,0,0,0,0,0,0,0
laos,laos,laos,"2020-03-09",0,0,0,0,0,0,0,0,0,0,0,0
laos,laos,laos,"2020-03-10",0,0,0,0,0,0,0,0,0,0,0,0
laos,laos,laos,"2020-03-11",0,0,0,0,0,0,0,0,0,0,0,0
laos,laos,laos,"2020-03-12",0,0,0,0,0,0,0,0,0,0,0,0
laos,laos,laos,"2020-03-13",0,0,0,0,0,0,0,0,0,0,0,0
mali,mali,mali,"2020-03-07",0,0,0,0,0,0,0,0,0,0,0,0
mali,mali,mali,"2020-03-08",0,0,0,0,0,0,0,0,0,0,0,0
mali,mali,mali,"2020-03-09",0,0,0,0,0,0,0,0,0,0,0,0
mali,mali,mali,"2020-03-10",0,0,0,0,0,0,0,0,0,0,0,0
mali,mali,mali,"2020-03-11",0,0,0,0,0,0,0,0,0,0,0,0
mali,mali,mali,"2020-03-12",0,0,0,0,0,0,0,0,0,0,0,0
mali,mali,mali,"2020-03-13",0,0,0,0,0,0,0,0,0,0,0,0
oman,oman,oman,"2020-03-07",16,0,2,0,0,0,0,0,16,0,2,0
oman,oman,oman,"2020-03-08",16,0,2,0,0,0,0,0,16,0,2,0
oman,oman,oman,"2020-03-09",16,0,2,0,0,0,0,0,16,0,2,0
oman,oman,oman,"2020-03-10",18,0,9,0,2,0,7,0,16,0,2,0
oman,oman,oman,"2020-03-11",18,0,9,0,0,0,0,0,18,0,9,0
oman,oman,oman,"2020-03-12",18,0,9,0,0,0,0,0,18,0,9,0
oman,oman,oman,"2020-03-13",19,0,9,0,1,0,0,0,18,0,9,0
peru,peru,peru,"2020-03-07",1,0,0,0,0,0,0,0,1,0,0,0
peru,peru,peru,"2020-03-08",6,0,0,0,5,0,0,0,1,0,0,0
peru,peru,peru,"2020-03-09",7,0,0,0,1,0,0,0,6,0,0,0
peru,peru,peru,"2020-03-10",11,0,0,0,4,0,0,0,7,0,0,0
peru,peru,peru,"2020-03-11",11,0,0,0,0,0,0,0,11,0,0,0
peru,peru,peru,"2020-03-12",15,0,0,0,4,0,0,0,11,0,0,0
peru,peru,peru,"2020-03-13",28,0,0,0,13,0,0,0,15,0,0,0
togo,togo,togo,"2020-03-07",1,0,0,0,0,0,0,0,1,0,0,0
togo,togo,togo,"2020-03-08",1,0,0,0,0,0,0,0,1,0,0,0
togo,togo,togo,"2020-03-09",1,0,0,0,0,0,0,0,1,0,0,0
togo,togo,togo,"2020-03-10",1,0,0,0,0,0,0,0,1,0,0,0
togo,togo,togo,"2020-03-11",1,0,0,0,0,0,0,0,1,0,0,0
togo,togo,togo,"2020-03-12",1,0,0,0,0,0,0,0,1,0,0,0
togo,togo,togo,"2020-03-13",1,0,0,0,0,0,0,0,1,0,0,0
benin,benin,benin,"2020-03-07",0,0,0,0,0,0,0,0,0,0,0,0
benin,benin,benin,"2020-03-08",0,0,0,0,0,0,0,0,0,0,0,0
benin,benin,benin,"2020-03-09",0,0,0,0,0,0,0,0,0,0,0,0
benin,benin,benin,"2020-03-10",0,0,0,0,0,0,0,0,0,0,0,0
benin,benin,benin,"2020-03-11",0,0,0,0,0,0,0,0,0,0,0,0
benin,benin,benin,"2020-03-12",0,0,0,0,0,0,0,0,0,0,0,0
benin,benin,benin,"2020-03-13",0,0,0,0,0,0,0,0,0,0,0,0
chile,chile,chile,"2020-03-07",7,0,0,0,2,0,0,0,5,0,0,0
chile,chile,chile,"2020-03-08",10,0,0,0,3,0,0,0,7,0,0,0
chile,chile,chile,"2020-03-09",13,0,0,0,3,0,0,0,10,0,0,0
chile,chile,chile,"2020-03-10",18,0,0,0,5,0,0,0,13,0,0,0
chile,chile,chile,"2020-03-11",23,0,0,0,5,0,0,0,18,0,0,0
chile,chile,chile,"2020-03-12",33,0,0,0,10,0,0,0,23,0,0,0
chile,chile,chile,"2020-03-13",43,0,0,0,10,0,0,0,33,0,0,0
china,china,china,"2020-03-07",80770,3066,55539,0,80,28,1595,0,80690,3038,53944,0
china,china,china,"2020-03-08",80823,3094,57388,0,53,28,1849,0,80770,3066,55539,0
china,china,china,"2020-03-09",80860,3117,58804,0,37,23,1416,0,80823,3094,57388,0
china,china,china,"2020-03-10",80887,3133,60181,0,27,16,1377,0,80860,3117,58804,0
china,china,china,"2020-03-11",80921,3155,61644,0,34,22,1463,0,80887,3133,60181,0
china,china,china,"2020-03-12",80932,3166,62901,0,11,11,1257,0,80921,3155,61644,0
china,china,china,"2020-03-13",80945,3174,64196,0,13,8,1295,0,80932,3166,62901,0
egypt,egypt,egypt,"2020-03-07",15,0,1,0,0,0,0,0,15,0,1,0
egypt,egypt,egypt,"2020-03-08",49,1,1,0,34,1,0,0,15,0,1,0
egypt,egypt,egypt,"2020-03-09",55,1,1,0,6,0,0,0,49,1,1,0
egypt,egypt,egypt,"2020-03-10",59,1,1,0,4,0,0,0,55,1,1,0
egypt,egypt,egypt,"2020-03-11",60,1,27,0,1,0,26,0,59,1,1,0
egypt,egypt,egypt,"2020-03-12",67,1,27,0,7,0,0,0,60,1,27,0
egypt,egypt,egypt,"2020-03-13",80,2,27,0,13,1,0,0,67,1,27,0
gabon,gabon,gabon,"2020-03-07",0,0,0,0,0,0,0,0,0,0,0,0
gabon,gabon,gabon,"2020-03-08",0,0,0,0,0,0,0,0,0,0,0,0
gabon,gabon,gabon,"2020-03-09",0,0,0,0,0,0,0,0,0,0,0,0
gabon,gabon,gabon,"2020-03-10",0,0,0,0,0,0,0,0,0,0,0,0
gabon,gabon,gabon,"2020-03-11",0,0,0,0,0,0,0,0,0,0,0,0
gabon,gabon,gabon,"2020-03-12",0,0,0,0,0,0,0,0,0,0,0,0
gabon,gabon,gabon,"2020-03-13",0,0,0,0,0,0,0,0,0,0,0,0
ghana,ghana,ghana,"2020-03-07",0,0,0,0,0,0,0,0,0,0,0,0
ghana,ghana,ghana,"2020-03-08",0,0,0,0,0,0,0,0,0,0,0,0
ghana,ghana,ghana,"2020-03-09",0,0,0,0,0,0,0,0,0,0,0,0
ghana,ghana,ghana,"2020-03-10",0,0,0,0,0,0,0,0,0,0,0,0
ghana,ghana,ghana,"2020-03-11",0,0,0,0,0,0,0,0,0,0,0,0
ghana,ghana,ghana,"2020-03-12",0,0,0,0,0,0,0,0,0,0,0,0
ghana,ghana,ghana,"2020-03-13",0,0,0,0,0,0,0,0,0,0,0,0
haiti,haiti,haiti,"2020-03-07",0,0,0,0,0,0,0,0,0,0,0,0
haiti,haiti,haiti,"2020-03-08",0,0,0,0,0,0,0,0,0,0,0,0
haiti,haiti,haiti,"2020-03-09",0,0,0,0,0,0,0,0,0,0,0,0
haiti,haiti,haiti,"2020-03-10",0,0,0,0,0,0,0,0,0,0,0,0
haiti,haiti,haiti,"2020-03-11",0,0,0,0,0,0,0,0,0,0,0,0
haiti,haiti,haiti,"2020-03-12",0,0,0,0,0,0,0,0,0,0,0,0
haiti,haiti,haiti,"2020-03-13",0,0,0,0,0,0,0,0,0,0,0,0
india,india,india,"2020-03-07",34,0,3,0,3,0,0,0,31,0,3,0
india,india,india,"2020-03-08",39,0,3,0,5,0,0,0,34,0,3,0
india,india,india,"2020-03-09",43,0,3,0,4,0,0,0,39,0,3,0
india,india,india,"2020-03-10",56,0,4,0,13,0,1,0,43,0,3,0
india,india,india,"2020-03-11",62,1,4,0,6,1,0,0,56,0,4,0
india,india,india,"2020-03-12",73,1,4,0,11,0,0,0,62,1,4,0
india,india,india,"2020-03-13",82,2,4,0,9,1,0,0,73,1,4,0
italy,italy,italy,"2020-03-07",5883,233,589,0,1247,36,66,0,4636,197,523,0
italy,italy,italy,"2020-03-08",7375,366,622,0,1492,133,33,0,5883,233,589,0
italy,italy,italy,"2020-03-09",9172,463,724,0,1797,97,102,0,7375,366,622,0
italy,italy,italy,"2020-03-10",10149,631,1004,0,977,168,280,0,9172,463,724,0
italy,italy,italy,"2020-03-11",12462,827,1045,0,2313,196,41,0,10149,631,1004,0
italy,italy,italy,"2020-03-12",15113,1016,1258,0,2651,189,213,0,12462,827,1045,0
italy,italy,italy,"2020-03-13",17660,1266,1439,0,2547,250,181,0,15113,1016,1258,0
japan,japan,japan,"2020-03-07",461,6,76,0,41,0,30,0,420,6,46,0
japan,japan,japan,"2020-03-08",502,6,76,0,41,0,0,0,461,6,76,0
japan,japan,japan,"2020-03-09",511,10,76,0,9,4,0,0,502,6,76,0
japan,japan,japan,"2020-03-10",581,10,101,0,70,0,25,0,511,10,76,0
japan,japan,japan,"2020-03-11",639,15,118,0,58,5,17,0,581,10,101,0
japan,japan,japan,"2020-03-12",639,16,118,0,0,1,0,0,639,15,118,0
japan,japan,japan,"2020-03-13",701,19,118,0,62,3,0,0,639,16,118,0
kenya,kenya,kenya,"2020-03-07",0,0,0,0,0,0,0,0,0,0,0,0
kenya,kenya,kenya,"2020-03-08",0,0,0,0,0,0,0,0,0,0,0,0
kenya,kenya,kenya,"2020-03-09",0,0,0,0,0,0,0,0,0,0,0,0
kenya,kenya,kenya,"2020-03-10",0,0,0,0,0,0,0,0,0,0,0,0
kenya,kenya,kenya,"2020-03-11",0,0,0,0,0,0,0,0,0,0,0,0
kenya,kenya,kenya,"2020-03-12",0,0,0,0,0,0,0,0,0,0,0,0
kenya,kenya,kenya,"2020-03-13",1,0,0,0,1,0,0,0,0,0,0,0
libya,libya,libya,"2020-03-07",0,0,0,0,0,0,0,0,0,0,0,0
libya,libya,libya,"2020-03-08",0,0,0,0,0,0,0,0,0,0,0,0
libya,libya,libya,"2020-03-09",0,0,0,0,0,0,0,0,0,0,0,0
libya,libya,libya,"2020-03-10",0,0,0,0,0,0,0,0,0,0,0,0
libya,libya,libya,"2020-03-11",0,0,0,0,0,0,0,0,0,0,0,0
libya,libya,libya,"2020-03-12",0,0,0,0,0,0,0,0,0,0,0,0
libya,libya,libya,"2020-03-13",0,0,0,0,0,0,0,0,0,0,0,0
malta,malta,malta,"2020-03-07",3,0,0,0,3,0,0,0,0,0,0,0
malta,malta,malta,"2020-03-08",3,0,0,0,0,0,0,0,3,0,0,0
malta,malta,malta,"2020-03-09",3,0,0,0,0,0,0,0,3,0,0,0
malta,malta,malta,"2020-03-10",5,0,0,0,2,0,0,0,3,0,0,0
malta,malta,malta,"2020-03-11",6,0,0,0,1,0,0,0,5,0,0,0
malta,malta,malta,"2020-03-12",6,0,0,0,0,0,0,0,6,0,0,0
malta,malta,malta,"2020-03-13",12,0,1,0,6,0,1,0,6,0,0,0
nepal,nepal,nepal,"2020-03-07",1,0,1,0,0,0,0,0,1,0,1,0
nepal,nepal,nepal,"2020-03-08",1,0,1,0,0,0,0,0,1,0,1,0
nepal,nepal,nepal,"2020-03-09",1,0,1,0,0,0,0,0,1,0,1,0
nepal,nepal,nepal,"2020-03-10",1,0,1,0,0,0,0,0,1,0,1,0
nepal,nepal,nepal,"2020-03-11",1,0,1,0,0,0,0,0,1,0,1,0
nepal,nepal,nepal,"2020-03-12",1,0,1,0,0,0,0,0,1,0,1,0
nepal,nepal,nepal,"2020-03-13",1,0,1,0,0,0,0,0,1,0,1,0
niger,niger,niger,"2020-03-07",0,0,0,0,0,0,0,0,0,0,0,0
niger,niger,niger,"2020-03-08",0,0,0,0,0,0,0,0,0,0,0,0
niger,niger,niger,"2020-03-09",0,0,0,0,0,0,0,0,0,0,0,0
niger,niger,niger,"2020-03-10",0,0,0,0,0,0,0,0,0,0,0,0
niger,niger,niger,"2020-03-11",0,0,0,0,0,0,0,0,0,0,0,0
niger,niger,niger,"2020-03-12",0,0,0,0,0,0,0,0,0,0,0,0
niger,niger,niger,"2020-03-13",0,0,0,0,0,0,0,0,0,0,0,0
qatar,qatar,qatar,"2020-03-07",8,0,0,0,0,0,0,0,8,0,0,0
qatar,qatar,qatar,"2020-03-08",15,0,0,0,7,0,0,0,8,0,0,0
qatar,qatar,qatar,"2020-03-09",18,0,0,0,3,0,0,0,15,0,0,0
qatar,qatar,qatar,"2020-03-10",24,0,0,0,6,0,0,0,18,0,0,0
qatar,qatar,qatar,"2020-03-11",262,0,0,0,238,0,0,0,24,0,0,0
qatar,qatar,qatar,"2020-03-12",262,0,0,0,0,0,0,0,262,0,0,0
qatar,qatar,qatar,"2020-03-13",320,0,0,0,58,0,0,0,262,0,0,0
sudan,sudan,sudan,"2020-03-07",0,0,0,0,0,0,0,0,0,0,0,0
sudan,sudan,sudan,"2020-03-08",0,0,0,0,0,0,0,0,0,0,0,0
sudan,sudan,sudan,"2020-03-09",0,0,0,0,0,0,0,0,0,0,0,0
sudan,sudan,sudan,"2020-03-10",0,0,0,0,0,0,0,0,0,0,0,0
sudan,sudan,sudan,"2020-03-11",0,0,0,0,0,0,0,0,0,0,0,0
sudan,sudan,sudan,"2020-03-12",0,0,0,0,0,0,0,0,0,0,0,0
sudan,sudan,sudan,"2020-03-13",1,1,0,0,1,1,0,0,0,0,0,0
syria,syria,syria,"2020-03-07",0,0,0,0,0,0,0,0,0,0,0,0
syria,syria,syria,"2020-03-08",0,0,0,0,0,0,0,0,0,0,0,0
syria,syria,syria,"2020-03-09",0,0,0,0,0,0,0,0,0,0,0,0
syria,syria,syria,"2020-03-10",0,0,0,0,0,0,0,0,0,0,0,0
syria,syria,syria,"2020-03-11",0,0,0,0,0,0,0,0,0,0,0,0
syria,syria,syria,"2020-03-12",0,0,0,0,0,0,0,0,0,0,0,0
syria,syria,syria,"2020-03-13",0,0,0,0,0,0,0,0,0,0,0,0
angola,angola,angola,"2020-03-07",0,0,0,0,0,0,0,0,0,0,0,0
angola,angola,angola,"2020-03-08",0,0,0,0,0,0,0,0,0,0,0,0
angola,angola,angola,"2020-03-09",0,0,0,0,0,0,0,0,0,0,0,0
angola,angola,angola,"2020-03-10",0,0,0,0,0,0,0,0,0,0,0,0
